year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,9,8,654,700,-6,926,1003,-37,B6,23,N636JB,JFK,LAX,302,2475,7,0,9/8/13 7:00
2013,9,8,709,715,-6,951,1010,-19,VX,399,N631VA,JFK,LAX,312,2475,7,15,9/8/13 7:00
2013,9,8,714,700,14,1013,1010,3,DL,763,N192DN,JFK,LAX,307,2475,7,0,9/8/13 7:00
2013,9,8,745,744,1,1007,1048,-41,UA,1455,N38454,EWR,LAX,295,2454,7,44,9/8/13 7:00
2013,9,8,755,800,-5,1042,1100,-18,AA,33,N329AA,JFK,LAX,302,2475,8,0,9/8/13 8:00
2013,9,8,829,830,-1,1103,1130,-27,UA,443,N588UA,JFK,LAX,300,2475,8,30,9/8/13 8:00
2013,9,8,841,847,-6,1120,1151,-31,UA,1735,N77295,EWR,LAX,312,2454,8,47,9/8/13 8:00
2013,9,8,855,900,-5,1154,1204,-10,DL,120,N722TW,JFK,LAX,313,2475,9,0,9/8/13 9:00
2013,9,8,904,910,-6,1130,1220,-50,AA,1,N327AA,JFK,LAX,295,2475,9,10,9/8/13 9:00
2013,9,8,915,920,-5,1157,1220,-23,VX,407,N639VA,JFK,LAX,311,2475,9,20,9/8/13 9:00
2013,9,8,945,935,10,1213,1230,-17,B6,223,N746JB,JFK,LAX,302,2475,9,35,9/8/13 9:00
2013,9,8,953,1000,-7,1600,1254,,UA,997,N534UA,EWR,LAX,,2454,10,0,9/8/13 10:00
2013,9,8,1028,1030,-2,1259,1325,-26,AA,19,N336AA,JFK,LAX,303,2475,10,30,9/8/13 10:00
2013,9,8,1044,1045,-1,1311,1349,-38,UA,1415,N37273,EWR,LAX,304,2454,10,45,9/8/13 10:00
2013,9,8,1117,1124,-7,1341,1424,-43,UA,703,N510UA,JFK,LAX,295,2475,11,24,9/8/13 11:00
2013,9,8,1153,1200,-7,1418,1455,-37,AA,3,N324AA,JFK,LAX,301,2475,12,0,9/8/13 12:00
2013,9,8,1156,1159,-3,1445,1453,-8,B6,323,N653JB,JFK,LAX,302,2475,11,59,9/8/13 11:00
2013,9,8,1158,1200,-2,1445,1454,-9,DL,863,N723TW,JFK,LAX,325,2475,12,0,9/8/13 12:00
2013,9,8,1256,1300,-4,1534,1600,-26,VX,411,N632VA,JFK,LAX,313,2475,13,0,9/8/13 13:00
2013,9,8,1257,1300,-3,1529,1555,-26,VX,165,N628VA,EWR,LAX,314,2454,13,0,9/8/13 13:00
2013,9,8,1321,1329,-8,1553,1633,-40,UA,1054,N13113,EWR,LAX,313,2454,13,29,9/8/13 13:00
2013,9,8,1340,1345,-5,1610,1650,-40,AA,117,N323AA,JFK,LAX,306,2475,13,45,9/8/13 13:00
2013,9,8,1422,1425,-3,1657,1729,-32,UA,1199,N73259,EWR,LAX,309,2454,14,25,9/8/13 14:00
2013,9,8,1452,1442,10,1720,1755,-35,UA,841,N525UA,JFK,LAX,296,2475,14,42,9/8/13 14:00
2013,9,8,1523,1525,-2,1815,1840,-25,AA,133,N335AA,JFK,LAX,303,2475,15,25,9/8/13 15:00
2013,9,8,1555,1530,25,1845,1843,2,DL,1163,N190DN,JFK,LAX,296,2475,15,30,9/8/13 15:00
2013,9,8,1621,1520,61,1850,1814,36,UA,1600,N17122,EWR,LAX,303,2454,15,20,9/8/13 15:00
2013,9,8,1644,1640,4,1943,1947,-4,B6,423,N508JB,JFK,LAX,327,2475,16,40,9/8/13 16:00
2013,9,8,1647,1630,17,1924,1940,-16,AA,181,N338AA,JFK,LAX,307,2475,16,30,9/8/13 16:00
2013,9,8,1654,1655,-1,2000,2005,-5,VX,413,N636VA,JFK,LAX,306,2475,16,55,9/8/13 16:00
2013,9,8,1704,1652,12,1951,1946,5,UA,996,N553UA,EWR,LAX,310,2454,16,52,9/8/13 16:00
2013,9,8,1707,1700,7,2034,2018,16,DL,95,N703TW,JFK,LAX,341,2475,17,0,9/8/13 17:00
2013,9,8,1817,1803,14,2059,2117,-18,UA,1416,N37437,EWR,LAX,300,2454,18,3,9/8/13 18:00
2013,9,8,1818,1815,3,2151,2128,23,DL,17,N182DN,JFK,LAX,312,2475,18,15,9/8/13 18:00
2013,9,8,1838,1750,48,2208,2053,75,UA,535,N555UA,JFK,LAX,312,2475,17,50,9/8/13 17:00
2013,9,8,1849,1850,-1,2141,2200,-19,AA,119,N3CKAA,EWR,LAX,306,2454,18,50,9/8/13 18:00
2013,9,8,1849,1853,-4,2146,2207,-21,UA,1526,N78506,EWR,LAX,303,2454,18,53,9/8/13 18:00
2013,9,8,1855,1855,0,2142,2200,-18,VX,169,N621VA,EWR,LAX,311,2454,18,55,9/8/13 18:00
2013,9,8,1909,1910,-1,2144,2215,-31,AA,21,N320AA,JFK,LAX,302,2475,19,10,9/8/13 19:00
2013,9,8,1935,1940,-5,2246,2254,-8,UA,1224,N73445,EWR,LAX,305,2454,19,40,9/8/13 19:00
2013,9,8,2009,2000,9,2238,2300,-22,VX,415,N629VA,JFK,LAX,304,2475,20,0,9/8/13 20:00
2013,9,8,2030,2025,5,2258,2328,-30,UA,797,N512UA,JFK,LAX,293,2475,20,25,9/8/13 20:00
2013,9,8,2100,2100,0,2337,14,-37,DL,2363,N192DN,JFK,LAX,306,2475,21,0,9/8/13 21:00
2013,9,8,2144,2140,4,17,40,-23,AA,185,N329AA,JFK,LAX,299,2475,21,40,9/8/13 21:00
2013,9,8,2145,2054,51,29,2359,30,B6,523,N584JB,JFK,LAX,300,2475,20,54,9/8/13 20:00
2013,9,9,558,600,-2,835,901,-26,UA,1439,N39475,EWR,LAX,311,2454,6,0,9/9/13 6:00
2013,9,9,621,630,-9,912,930,-18,UA,797,N505UA,JFK,LAX,309,2475,6,30,9/9/13 6:00
2013,9,9,652,700,-8,1009,1010,-1,DL,763,N197DN,JFK,LAX,314,2475,7,0,9/9/13 7:00
2013,9,9,656,700,-4,931,1003,-32,B6,23,N657JB,JFK,LAX,304,2475,7,0,9/9/13 7:00
2013,9,9,658,700,-2,942,1001,-19,UA,1665,N35407,EWR,LAX,310,2454,7,0,9/9/13 7:00
2013,9,9,708,715,-7,952,1010,-18,VX,399,N623VA,JFK,LAX,308,2475,7,15,9/9/13 7:00
2013,9,9,742,750,-8,1022,1044,-22,UA,297,N556UA,EWR,LAX,302,2454,7,50,9/9/13 7:00
2013,9,9,757,800,-3,1021,1100,-39,AA,33,N336AA,JFK,LAX,304,2475,8,0,9/9/13 8:00
2013,9,9,830,830,0,1105,1130,-25,UA,443,N595UA,JFK,LAX,309,2475,8,30,9/9/13 8:00
2013,9,9,844,852,-8,1128,1156,-28,UA,1455,N36469,EWR,LAX,310,2454,8,52,9/9/13 8:00
2013,9,9,855,900,-5,1159,1204,-5,DL,120,N722TW,JFK,LAX,315,2475,9,0,9/9/13 9:00
2013,9,9,908,910,-2,1204,1220,-16,AA,1,N328AA,JFK,LAX,311,2475,9,10,9/9/13 9:00
2013,9,9,909,915,-6,1153,1215,-22,VX,161,N844VA,EWR,LAX,314,2454,9,15,9/9/13 9:00
2013,9,9,922,920,2,1157,1220,-23,VX,407,N621VA,JFK,LAX,311,2475,9,20,9/9/13 9:00
2013,9,9,930,935,-5,1155,1230,-35,B6,223,N709JB,JFK,LAX,304,2475,9,35,9/9/13 9:00
2013,9,9,952,1000,-8,1227,1304,-37,UA,1228,N75436,EWR,LAX,306,2454,10,0,9/9/13 10:00
2013,9,9,1029,1030,-1,1305,1325,-20,AA,19,N320AA,JFK,LAX,305,2475,10,30,9/9/13 10:00
2013,9,9,1059,1045,14,1324,1349,-25,UA,1415,N36447,EWR,LAX,296,2454,10,45,9/9/13 10:00
2013,9,9,1121,1125,-4,1354,1425,-31,UA,703,N560UA,JFK,LAX,310,2475,11,25,9/9/13 11:00
2013,9,9,1153,1200,-7,1415,1455,-40,AA,3,N324AA,JFK,LAX,307,2475,12,0,9/9/13 12:00
2013,9,9,1153,1200,-7,1434,1454,-20,DL,863,N703TW,JFK,LAX,306,2475,12,0,9/9/13 12:00
2013,9,9,1205,1159,6,1440,1453,-13,B6,323,N554JB,JFK,LAX,304,2475,11,59,9/9/13 11:00
2013,9,9,1259,1300,-1,1539,1555,-16,VX,165,N622VA,EWR,LAX,312,2454,13,0,9/9/13 13:00
2013,9,9,1259,1300,-1,1538,1600,-22,VX,411,N627VA,JFK,LAX,312,2475,13,0,9/9/13 13:00
2013,9,9,1320,1325,-5,1547,1615,-28,UA,1054,N29129,EWR,LAX,303,2454,13,25,9/9/13 13:00
2013,9,9,1343,1345,-2,1610,1650,-40,AA,117,N332AA,JFK,LAX,304,2475,13,45,9/9/13 13:00
2013,9,9,1428,1430,-2,1654,1734,-40,UA,1493,N76529,EWR,LAX,305,2454,14,30,9/9/13 14:00
2013,9,9,1437,1445,-8,1707,1758,-51,UA,841,N557UA,JFK,LAX,305,2475,14,45,9/9/13 14:00
2013,9,9,1522,1520,2,1759,1814,-15,UA,1600,N34137,EWR,LAX,311,2454,15,20,9/9/13 15:00
2013,9,9,1524,1525,-1,1755,1840,-45,AA,133,N335AA,JFK,LAX,297,2475,15,25,9/9/13 15:00
2013,9,9,1526,1530,-4,1819,1843,-24,DL,1163,N193DN,JFK,LAX,308,2475,15,30,9/9/13 15:00
2013,9,9,1627,1630,-3,1901,1940,-39,AA,181,N329AA,JFK,LAX,299,2475,16,30,9/9/13 16:00
2013,9,9,1637,1640,-3,1932,1947,-15,B6,423,N584JB,JFK,LAX,305,2475,16,40,9/9/13 16:00
2013,9,9,1650,1650,0,1913,1954,-41,UA,1721,N68452,EWR,LAX,296,2454,16,50,9/9/13 16:00
2013,9,9,1655,1655,0,1940,2005,-25,VX,413,N636VA,JFK,LAX,308,2475,16,55,9/9/13 16:00
2013,9,9,1735,1700,35,2045,2018,27,DL,95,N718TW,JFK,LAX,302,2475,17,0,9/9/13 17:00
2013,9,9,1746,1748,-2,2023,2102,-39,UA,1165,N38459,EWR,LAX,309,2454,17,48,9/9/13 17:00
2013,9,9,1800,1749,11,2040,2052,-12,UA,535,N525UA,JFK,LAX,306,2475,17,49,9/9/13 17:00
2013,9,9,1814,1815,-1,2107,2128,-21,DL,17,N198DN,JFK,LAX,318,2475,18,15,9/9/13 18:00
2013,9,9,1827,1829,-2,2108,2143,-35,UA,1526,N37293,EWR,LAX,304,2454,18,29,9/9/13 18:00
2013,9,9,1847,1850,-3,2222,2200,22,AA,119,N3GFAA,EWR,LAX,308,2454,18,50,9/9/13 18:00
2013,9,9,1852,1855,-3,2134,2200,-26,VX,169,N628VA,EWR,LAX,312,2454,18,55,9/9/13 18:00
2013,9,9,1911,1910,1,2219,2215,4,AA,21,N339AA,JFK,LAX,297,2475,19,10,9/9/13 19:00
2013,9,9,1937,1930,7,2216,2244,-28,UA,1224,N24224,EWR,LAX,311,2454,19,30,9/9/13 19:00
2013,9,9,1959,2000,-1,2245,2300,-15,VX,415,N361VA,JFK,LAX,301,2475,20,0,9/9/13 20:00
2013,9,9,2021,2025,-4,2312,2328,-16,UA,771,N589UA,JFK,LAX,305,2475,20,25,9/9/13 20:00
2013,9,9,2051,2054,-3,2348,2359,-11,B6,523,N504JB,JFK,LAX,305,2475,20,54,9/9/13 20:00
2013,9,9,2055,2100,-5,2348,14,-26,DL,2363,N197DN,JFK,LAX,309,2475,21,0,9/9/13 21:00
2013,9,9,2136,2140,-4,7,40,-33,AA,185,N336AA,JFK,LAX,307,2475,21,40,9/9/13 21:00
2013,9,10,624,630,-6,854,930,-36,UA,797,N588UA,JFK,LAX,310,2475,6,30,9/10/13 6:00
2013,9,10,653,700,-7,920,1003,-43,B6,23,N709JB,JFK,LAX,307,2475,7,0,9/10/13 7:00
2013,9,10,654,700,-6,930,1001,-31,UA,1665,N87512,EWR,LAX,306,2454,7,0,9/10/13 7:00
2013,9,10,659,700,-1,941,1010,-29,DL,763,N193DN,JFK,LAX,314,2475,7,0,9/10/13 7:00
2013,9,10,713,715,-2,953,1010,-17,VX,399,N641VA,JFK,LAX,313,2475,7,15,9/10/13 7:00
2013,9,10,742,750,-8,1015,1044,-29,UA,297,N566UA,EWR,LAX,309,2454,7,50,9/10/13 7:00
2013,9,10,758,800,-2,1034,1100,-26,AA,33,N324AA,JFK,LAX,307,2475,8,0,9/10/13 8:00
2013,9,10,847,852,-5,1124,1156,-32,UA,1223,N75432,EWR,LAX,307,2454,8,52,9/10/13 8:00
2013,9,10,851,900,-9,1144,1204,-20,DL,120,N709TW,JFK,LAX,315,2475,9,0,9/10/13 9:00
2013,9,10,908,915,-7,1144,1215,-31,VX,161,N642VA,EWR,LAX,301,2454,9,15,9/10/13 9:00
2013,9,10,908,830,38,1143,1130,13,UA,443,N596UA,JFK,LAX,300,2475,8,30,9/10/13 8:00
2013,9,10,922,920,2,1201,1220,-19,VX,407,N628VA,JFK,LAX,304,2475,9,20,9/10/13 9:00
2013,9,10,935,935,0,1203,1230,-27,B6,223,N527JB,JFK,LAX,299,2475,9,35,9/10/13 9:00
2013,9,10,959,910,49,1239,1220,19,AA,1,N328AA,JFK,LAX,314,2475,9,10,9/10/13 9:00
2013,9,10,959,1000,-1,1226,1304,-38,UA,1228,N39423,EWR,LAX,298,2454,10,0,9/10/13 10:00
2013,9,10,1024,1030,-6,1257,1325,-28,AA,19,N339AA,JFK,LAX,309,2475,10,30,9/10/13 10:00
2013,9,10,1128,1125,3,1410,1425,-15,UA,703,N555UA,JFK,LAX,314,2475,11,25,9/10/13 11:00
2013,9,10,1153,1200,-7,1413,1455,-42,AA,3,N338AA,JFK,LAX,303,2475,12,0,9/10/13 12:00
2013,9,10,1156,1200,-4,1439,1454,-15,DL,863,N706TW,JFK,LAX,310,2475,12,0,9/10/13 12:00
2013,9,10,1157,1159,-2,1424,1453,-29,B6,323,N646JB,JFK,LAX,303,2475,11,59,9/10/13 11:00
2013,9,10,1256,1300,-4,1530,1555,-25,VX,165,N623VA,EWR,LAX,315,2454,13,0,9/10/13 13:00
2013,9,10,1259,1300,-1,1533,1600,-27,VX,411,N621VA,JFK,LAX,312,2475,13,0,9/10/13 13:00
2013,9,10,1321,1325,-4,1555,1615,-20,UA,1054,N18112,EWR,LAX,309,2454,13,25,9/10/13 13:00
2013,9,10,1340,1345,-5,1606,1650,-44,AA,117,N327AA,JFK,LAX,310,2475,13,45,9/10/13 13:00
2013,9,10,1435,1445,-10,1711,1758,-47,UA,841,N505UA,JFK,LAX,308,2475,14,45,9/10/13 14:00
2013,9,10,1442,1430,12,1717,1734,-17,UA,1493,N87507,EWR,LAX,313,2454,14,30,9/10/13 14:00
2013,9,10,1518,1520,-2,1751,1814,-23,UA,1600,N19117,EWR,LAX,312,2454,15,20,9/10/13 15:00
2013,9,10,1524,1525,-1,1805,1840,-35,AA,133,N329AA,JFK,LAX,315,2475,15,25,9/10/13 15:00
2013,9,10,1608,1530,38,1850,1843,7,DL,1163,N187DN,JFK,LAX,304,2475,15,30,9/10/13 15:00
2013,9,10,1624,1630,-6,1857,1940,-43,AA,181,N336AA,JFK,LAX,311,2475,16,30,9/10/13 16:00
2013,9,10,1640,1640,0,1916,1947,-31,B6,423,N621JB,JFK,LAX,301,2475,16,40,9/10/13 16:00
2013,9,10,1700,1655,5,1954,2005,-11,VX,413,N627VA,JFK,LAX,316,2475,16,55,9/10/13 16:00
2013,9,10,1714,1700,14,2022,2018,4,DL,95,N721TW,JFK,LAX,324,2475,17,0,9/10/13 17:00
2013,9,10,1750,1749,1,2031,2052,-21,UA,535,N557UA,JFK,LAX,313,2475,17,49,9/10/13 17:00
2013,9,10,1804,1748,16,2055,2102,-7,UA,1165,N38467,EWR,LAX,313,2454,17,48,9/10/13 17:00
2013,9,10,1820,1815,5,2122,2128,-6,DL,17,N192DN,JFK,LAX,325,2475,18,15,9/10/13 18:00
2013,9,10,1840,1829,11,2203,2143,20,UA,1526,N34222,EWR,LAX,321,2454,18,29,9/10/13 18:00
2013,9,10,1845,1850,-5,2218,2200,18,AA,119,N3CKAA,EWR,LAX,325,2454,18,50,9/10/13 18:00
2013,9,10,1851,1855,-4,2156,2200,-4,VX,169,N622VA,EWR,LAX,307,2454,18,55,9/10/13 18:00
2013,9,10,1909,1910,-1,2138,2215,-37,AA,21,N323AA,JFK,LAX,300,2475,19,10,9/10/13 19:00
2013,9,10,1957,2000,-3,2240,2300,-20,VX,415,N626VA,JFK,LAX,305,2475,20,0,9/10/13 20:00
2013,9,10,2019,2025,-6,2308,2328,-20,UA,771,N510UA,JFK,LAX,309,2475,20,25,9/10/13 20:00
2013,9,10,2048,2054,-6,2352,2359,-7,B6,523,N605JB,JFK,LAX,307,2475,20,54,9/10/13 20:00
2013,9,10,2059,2100,-1,2345,14,-29,DL,2363,N193DN,JFK,LAX,305,2475,21,0,9/10/13 21:00
2013,9,10,2138,2140,-2,6,40,-34,AA,185,N324AA,JFK,LAX,299,2475,21,40,9/10/13 21:00
2013,9,11,559,600,-1,829,901,-32,UA,1439,N68453,EWR,LAX,311,2454,6,0,9/11/13 6:00
2013,9,11,628,630,-2,913,930,-17,UA,797,N595UA,JFK,LAX,304,2475,6,30,9/11/13 6:00
2013,9,11,653,700,-7,933,1003,-30,B6,23,N585JB,JFK,LAX,310,2475,7,0,9/11/13 7:00
2013,9,11,658,700,-2,928,1001,-33,UA,1665,N37252,EWR,LAX,301,2454,7,0,9/11/13 7:00
2013,9,11,659,700,-1,945,1010,-25,DL,763,N154DL,JFK,LAX,306,2475,7,0,9/11/13 7:00
2013,9,11,705,715,-10,956,1010,-14,VX,399,N836VA,JFK,LAX,318,2475,7,15,9/11/13 7:00
2013,9,11,744,750,-6,1026,1044,-18,UA,297,N529UA,EWR,LAX,308,2454,7,50,9/11/13 7:00
2013,9,11,758,800,-2,1020,1100,-40,AA,33,N338AA,JFK,LAX,304,2475,8,0,9/11/13 8:00
2013,9,11,848,852,-4,1152,1156,-4,UA,1223,N24224,EWR,LAX,320,2454,8,52,9/11/13 8:00
2013,9,11,855,900,-5,1216,1204,12,DL,120,N709TW,JFK,LAX,322,2475,9,0,9/11/13 9:00
2013,9,11,906,910,-4,1141,1220,-39,AA,1,N320AA,JFK,LAX,309,2475,9,10,9/11/13 9:00
2013,9,11,906,915,-9,1204,1215,-11,VX,161,N854VA,EWR,LAX,316,2454,9,15,9/11/13 9:00
2013,9,11,918,920,-2,1156,1220,-24,VX,407,N622VA,JFK,LAX,314,2475,9,20,9/11/13 9:00
2013,9,11,922,830,52,1200,1130,30,UA,443,N589UA,JFK,LAX,304,2475,8,30,9/11/13 8:00
2013,9,11,958,1000,-2,1226,1304,-38,UA,1228,N37427,EWR,LAX,308,2454,10,0,9/11/13 10:00
2013,9,11,1024,1030,-6,1257,1325,-28,AA,19,N323AA,JFK,LAX,306,2475,10,30,9/11/13 10:00
2013,9,11,1025,935,50,1308,1230,38,B6,223,N827JB,JFK,LAX,310,2475,9,35,9/11/13 9:00
2013,9,11,1117,1125,-8,1347,1425,-38,UA,703,N560UA,JFK,LAX,311,2475,11,25,9/11/13 11:00
2013,9,11,1153,1200,-7,1426,1455,-29,AA,3,N319AA,JFK,LAX,305,2475,12,0,9/11/13 12:00
2013,9,11,1153,1159,-6,1412,1453,-41,B6,323,N645JB,JFK,LAX,302,2475,11,59,9/11/13 11:00
2013,9,11,1251,1300,-9,1531,1600,-29,VX,411,N842VA,JFK,LAX,315,2475,13,0,9/11/13 13:00
2013,9,11,1253,1300,-7,1529,1555,-26,VX,165,N631VA,EWR,LAX,316,2454,13,0,9/11/13 13:00
2013,9,11,1321,1325,-4,1558,1615,-17,UA,1054,N18119,EWR,LAX,312,2454,13,25,9/11/13 13:00
2013,9,11,1345,1345,0,1621,1650,-29,AA,117,N335AA,JFK,LAX,311,2475,13,45,9/11/13 13:00
2013,9,11,1426,1430,-4,1706,1734,-28,UA,1493,N76288,EWR,LAX,317,2454,14,30,9/11/13 14:00
2013,9,11,1444,1445,-1,1749,1758,-9,UA,841,N555UA,JFK,LAX,315,2475,14,45,9/11/13 14:00
2013,9,11,1520,1525,-5,1816,1840,-24,AA,133,N332AA,JFK,LAX,308,2475,15,25,9/11/13 15:00
2013,9,11,1525,1520,5,1849,1814,35,UA,1600,N19141,EWR,LAX,307,2454,15,20,9/11/13 15:00
2013,9,11,1549,1530,19,1859,1843,16,DL,1163,N191DN,JFK,LAX,315,2475,15,30,9/11/13 15:00
2013,9,11,1633,1640,-7,2003,1947,16,B6,423,N605JB,JFK,LAX,311,2475,16,40,9/11/13 16:00
2013,9,11,1652,1655,-3,2017,2005,12,VX,413,N626VA,JFK,LAX,319,2475,16,55,9/11/13 16:00
2013,9,11,1657,1700,-3,2007,2018,-11,DL,95,N727TW,JFK,LAX,307,2475,17,0,9/11/13 17:00
2013,9,11,1709,1630,39,2039,1940,59,AA,181,N324AA,JFK,LAX,306,2475,16,30,9/11/13 16:00
2013,9,11,1749,1749,0,2051,2052,-1,UA,731,N505UA,JFK,LAX,315,2475,17,49,9/11/13 17:00
2013,9,11,1815,1815,0,2200,2128,32,DL,17,N197DN,JFK,LAX,331,2475,18,15,9/11/13 18:00
2013,9,11,1832,1748,44,2145,2102,43,UA,1415,N77261,EWR,LAX,321,2454,17,48,9/11/13 17:00
2013,9,11,1835,1650,105,2238,1954,164,UA,1721,N38424,EWR,LAX,324,2454,16,50,9/11/13 16:00
2013,9,11,1850,1850,0,2153,2200,-7,AA,119,N3GFAA,EWR,LAX,314,2454,18,50,9/11/13 18:00
2013,9,11,1917,1829,48,2303,2143,80,UA,1526,N73299,EWR,LAX,316,2454,18,29,9/11/13 18:00
2013,9,11,2135,2054,41,31,2359,32,B6,523,N641JB,JFK,LAX,311,2475,20,54,9/11/13 20:00
2013,9,11,2140,2025,75,103,2328,95,UA,771,N525UA,JFK,LAX,332,2475,20,25,9/11/13 20:00
2013,9,11,2203,1855,188,30,2200,150,VX,169,N623VA,EWR,LAX,310,2454,18,55,9/11/13 18:00
2013,9,11,2228,2000,148,102,2300,122,VX,415,N642VA,JFK,LAX,310,2475,20,0,9/11/13 20:00
2013,9,11,2233,1910,203,114,2215,179,AA,21,N327AA,JFK,LAX,305,2475,19,10,9/11/13 19:00
2013,9,11,2244,2140,64,123,40,43,AA,185,N329AA,JFK,LAX,311,2475,21,40,9/11/13 21:00
2013,9,11,2323,2100,143,155,14,101,DL,2363,N173DZ,JFK,LAX,312,2475,21,0,9/11/13 21:00
2013,9,12,26,2000,266,313,2300,253,VX,415,N839VA,JFK,LAX,326,2475,20,0,9/12/13 20:00
2013,9,12,557,600,-3,855,901,-6,UA,1439,N73445,EWR,LAX,326,2454,6,0,9/12/13 6:00
2013,9,12,626,630,-4,912,930,-18,UA,797,N596UA,JFK,LAX,321,2475,6,30,9/12/13 6:00
2013,9,12,654,700,-6,914,1003,-49,B6,23,N827JB,JFK,LAX,302,2475,7,0,9/12/13 7:00
2013,9,12,654,700,-6,1002,1010,-8,DL,763,N195DN,JFK,LAX,317,2475,7,0,9/12/13 7:00
2013,9,12,657,700,-3,946,1001,-15,UA,1665,N24224,EWR,LAX,322,2454,7,0,9/12/13 7:00
2013,9,12,712,715,-3,1001,1010,-9,VX,399,N635VA,JFK,LAX,322,2475,7,15,9/12/13 7:00
2013,9,12,741,750,-9,1024,1044,-20,UA,297,N556UA,EWR,LAX,319,2454,7,50,9/12/13 7:00
2013,9,12,756,800,-4,1028,1100,-32,AA,33,N332AA,JFK,LAX,312,2475,8,0,9/12/13 8:00
2013,9,12,826,830,-4,1141,1130,11,UA,443,N510UA,JFK,LAX,331,2475,8,30,9/12/13 8:00
2013,9,12,852,852,0,1219,1156,23,UA,1455,N35271,EWR,LAX,321,2454,8,52,9/12/13 8:00
2013,9,12,854,900,-6,1157,1204,-7,DL,120,N704X,JFK,LAX,319,2475,9,0,9/12/13 9:00
2013,9,12,913,915,-2,1228,1215,13,VX,161,N846VA,EWR,LAX,319,2454,9,15,9/12/13 9:00
2013,9,12,916,910,6,1206,1220,-14,AA,1,N338AA,JFK,LAX,318,2475,9,10,9/12/13 9:00
2013,9,12,916,920,-4,1203,1220,-17,VX,407,N626VA,JFK,LAX,318,2475,9,20,9/12/13 9:00
2013,9,12,933,935,-2,1220,1230,-10,B6,223,N503JB,JFK,LAX,317,2475,9,35,9/12/13 9:00
2013,9,12,957,1000,-3,1314,1304,10,UA,1228,N77431,EWR,LAX,334,2454,10,0,9/12/13 10:00
2013,9,12,1024,1030,-6,1346,1325,21,AA,19,N324AA,JFK,LAX,328,2475,10,30,9/12/13 10:00
2013,9,12,1116,1125,-9,1409,1425,-16,UA,703,N560UA,JFK,LAX,322,2475,11,25,9/12/13 11:00
2013,9,12,1154,1200,-6,1444,1455,-11,AA,3,N320AA,JFK,LAX,320,2475,12,0,9/12/13 12:00
2013,9,12,1154,1159,-5,1438,1453,-15,B6,323,N607JB,JFK,LAX,312,2475,11,59,9/12/13 11:00
2013,9,12,1211,1200,11,1555,1454,61,DL,863,N727TW,JFK,LAX,330,2475,12,0,9/12/13 12:00
2013,9,12,1302,1300,2,1601,1555,6,VX,165,N636VA,EWR,LAX,316,2454,13,0,9/12/13 13:00
2013,9,12,1308,1300,8,1630,1600,30,VX,411,N622VA,JFK,LAX,336,2475,13,0,9/12/13 13:00
2013,9,12,1322,1325,-3,1634,1615,19,UA,1054,N13110,EWR,LAX,335,2454,13,25,9/12/13 13:00
2013,9,12,1520,1430,50,1902,1734,88,UA,1493,N87507,EWR,LAX,331,2454,14,30,9/12/13 14:00
2013,9,12,1531,1520,11,1942,1814,88,UA,1600,N17139,EWR,LAX,347,2454,15,20,9/12/13 15:00
2013,9,12,1533,1345,108,1916,1650,146,AA,117,N339AA,JFK,LAX,336,2475,13,45,9/12/13 13:00
2013,9,12,1534,1525,9,1914,1840,34,AA,133,N323AA,JFK,LAX,336,2475,15,25,9/12/13 15:00
2013,9,12,1547,1530,17,1958,1843,75,DL,1163,N187DN,JFK,LAX,343,2475,15,30,9/12/13 15:00
2013,9,12,1551,1445,66,1922,1758,84,UA,841,N525UA,JFK,LAX,334,2475,14,45,9/12/13 14:00
2013,9,12,1636,1640,-4,1942,1947,-5,B6,423,N524JB,JFK,LAX,342,2475,16,40,9/12/13 16:00
2013,9,12,1657,1650,7,2049,1954,55,UA,1721,N38459,EWR,LAX,340,2454,16,50,9/12/13 16:00
2013,9,12,1710,1700,10,2035,2018,17,DL,95,N703TW,JFK,LAX,337,2475,17,0,9/12/13 17:00
2013,9,12,1719,1630,49,2046,1940,66,AA,181,N329AA,JFK,LAX,340,2475,16,30,9/12/13 16:00
2013,9,12,1819,1655,84,2117,2005,72,VX,413,N642VA,JFK,LAX,332,2475,16,55,9/12/13 16:00
2013,9,12,1824,1815,9,2314,2128,106,DL,17,N193DN,JFK,LAX,340,2475,18,15,9/12/13 18:00
2013,9,12,1854,1749,65,2353,2052,181,UA,535,N555UA,JFK,LAX,324,2475,17,49,9/12/13 17:00
2013,9,12,1948,1850,58,2334,2200,94,AA,119,N3BUAA,EWR,LAX,338,2454,18,50,9/12/13 18:00
2013,9,12,2047,1748,179,26,2102,204,UA,1165,N37409,EWR,LAX,322,2454,17,48,9/12/13 17:00
2013,9,12,2109,1910,119,9,2215,114,AA,21,N335AA,JFK,LAX,322,2475,19,10,9/12/13 19:00
2013,9,12,2116,1855,141,13,2200,133,VX,169,N631VA,EWR,LAX,317,2454,18,55,9/12/13 18:00
2013,9,12,2126,1831,175,22,2145,157,UA,1526,N75428,EWR,LAX,320,2454,18,31,9/12/13 18:00
2013,9,12,2145,1930,135,111,2244,147,UA,1037,N77518,EWR,LAX,333,2454,19,30,9/12/13 19:00
