default,credit.policy,installment,log.annual.inc,fico,inq.last.6mths,revol.bal,Validation,predicted_default_prob
0,1,242.52,10.7579029,672,1,6699,1,0.17872417699915466
0,1,149.11,10.933107,707,0,4624,1,0.1369987796817821
0,1,302.7,11.1138201,692,3,22002,1,0.15377948466332478
0,1,218.54,10.3089527,777,0,0,1,0.07789469011896077
0,1,270.06,10.8395809,737,2,9304,1,0.10805042223365534
0,1,397.61,11.4211851,747,4,11107,1,0.09966663602408839
0,1,628.86,11.3504065,667,1,20300,1,0.18543435962021618
0,1,290.13,10.5185651,722,0,13884,1,0.12178568380328675
0,1,713.49,12.1007121,677,2,51497,1,0.1722054777133411
0,1,333.0,11.5327281,747,4,30932,1,0.09966663602408839
0,1,312.19,10.5186732,772,0,15520,1,0.08119349676944888
0,1,76.26,10.0340771,772,0,8043,1,0.08119349676944888
0,1,169.01,10.584056,682,1,1536,1,0.16587651695568456
0,1,186.36,11.6082356,787,0,63621,1,0.07166273928281182
0,1,662.68,11.7675677,732,0,23727,1,0.11247054356984257
0,1,441.76,10.74927,712,1,10683,1,0.13175779749846386
1,1,401.6,11.0020998,717,1,14855,1,0.12668787982888072
0,1,679.37,11.5129255,747,6,0,1,0.09966663602408839
0,1,62.44,10.8395809,752,3,0,1,0.09569545571614028
0,1,260.29,9.96758848,687,0,10948,1,0.15973527608099594
0,1,393.65,11.3504065,752,0,0,1,0.09569545571614028
0,1,706.59,11.4951687,677,0,12129,1,0.1722054777133411
0,1,338.01,10.7789563,687,0,5082,1,0.15973527608099594
0,1,367.43,10.4632176,662,1,13373,1,0.192337474305904
1,1,110.64,9.4723969,727,2,11717,1,0.11704775481662842
0,1,156.1,10.9331784,777,2,33215,1,0.07789469011896077
0,1,411.67,10.6454249,687,1,4611,1,0.15973527608099594
0,1,47.66,10.3417425,717,0,1649,1,0.12668787982888072
0,1,546.73,11.0666384,707,1,12247,1,0.1369987796817821
0,1,270.41,11.2644641,682,2,2135,1,0.16587651695568456
1,1,305.01,11.3504065,742,0,47474,1,0.10378369971614079
0,1,476.58,11.0393956,792,1,13316,1,0.06872219482037029
0,1,33.14,10.8395809,707,3,8035,1,0.1369987796817821
0,1,401.6,11.2644641,702,0,15074,1,0.14241403962289137
0,1,437.24,10.6689554,717,2,49,1,0.12668787982888072
0,1,317.72,11.0348897,757,0,1176,1,0.0918663604527075
0,1,662.68,11.3385721,767,4,12870,1,0.08461918628188393
0,1,158.06,12.4292002,737,2,8101,1,0.10805042223365534
0,1,216.51,10.6016223,727,2,8164,1,0.11704775481662842
0,1,273.1,11.2252434,677,0,16410,1,0.1722054777133411
0,1,108.17,11.407565,677,2,7479,1,0.1722054777133411
0,1,151.73,10.858999,767,2,115,1,0.08461918628188393
0,1,130.37,11.5898865,667,3,8413,1,0.18543435962021618
0,1,166.5,10.2035921,707,0,5740,1,0.1369987796817821
0,1,135.21,10.8197783,702,0,1503,1,0.14241403962289137
0,1,158.06,9.90348755,752,0,5267,1,0.09569545571614028
0,1,411.67,10.933107,677,2,8394,1,0.1722054777133411
1,1,144.09,11.0269876,667,0,1506,1,0.18543435962021618
0,1,413.71,11.5129255,767,2,125,1,0.08461918628188393
0,1,351.58,10.7363967,692,0,9729,1,0.15377948466332478
0,1,95.32,11.33806,717,0,14040,1,0.12668787982888072
0,1,97.01,11.3963917,712,0,33167,1,0.13175779749846386
0,1,31.06,11.1418618,767,0,8542,1,0.08461918628188393
0,1,31.22,10.2750511,737,1,3292,1,0.10805042223365534
1,1,393.65,10.2035921,742,0,21312,1,0.10378369971614079
0,1,257.74,10.5966347,682,0,24604,1,0.16587651695568456
0,1,330.97,10.6454249,672,0,10565,1,0.17872417699915466
0,1,381.26,10.4656145,757,0,13819,1,0.0918663604527075
0,1,46.35,10.7144178,792,0,18830,1,0.06872219482037029
0,1,190.63,11.0020998,732,0,22323,1,0.11247054356984257
0,1,696.31,11.4467857,702,0,59980,1,0.14241403962289137
0,1,266.4,10.3089527,737,0,5820,1,0.10805042223365534
0,1,169.01,9.90348755,687,3,5881,1,0.15973527608099594
0,1,227.6,11.6273518,767,1,600,1,0.08461918628188393
0,1,72.54,10.5966347,732,0,1959,1,0.11247054356984257
0,1,317.72,10.1264711,742,1,18478,1,0.10378369971614079
0,1,254.77,11.5079531,682,2,28384,1,0.16587651695568456
0,1,399.6,11.2897819,712,0,6950,1,0.13175779749846386
0,1,659.37,11.0413206,767,0,33184,1,0.08461918628188393
0,1,57.19,11.2252434,722,0,39900,1,0.12178568380328675
0,1,32.81,11.4927228,707,1,10333,1,0.1369987796817821
0,1,265.08,11.0822041,732,2,43799,1,0.11247054356984257
0,1,208.9,10.4339982,667,1,0,1,0.18543435962021618
1,1,299.7,11.0184488,702,0,40781,1,0.14241403962289137
1,1,656.07,11.9183906,792,1,4363,1,0.06872219482037029
0,1,95.32,10.0345158,727,1,208,1,0.11704775481662842
0,1,269.07,10.3089527,692,0,7261,1,0.15377948466332478
0,1,596.41,11.66138,747,4,71965,1,0.09966663602408839
0,1,158.86,10.9150157,727,3,22652,1,0.11704775481662842
0,1,634.35,11.7035458,752,0,14375,1,0.09569545571614028
0,1,344.76,10.727663,672,1,4232,1,0.17872417699915466
0,1,689.51,10.8589221,682,1,20916,1,0.16587651695568456
1,1,710.03,11.2644641,677,1,0,1,0.1722054777133411
0,1,343.06,11.7752897,677,3,12907,1,0.1722054777133411
0,1,659.37,11.2644641,757,1,8863,1,0.0918663604527075
0,1,48.77,9.74096862,692,0,0,1,0.15377948466332478
0,1,393.65,11.2395407,742,1,18862,1,0.10378369971614079
0,1,252.89,10.1266311,797,0,3301,1,0.06589374554731854
0,1,401.6,11.8565152,702,2,4381,1,0.14241403962289137
0,1,198.81,11.0020998,702,2,55333,1,0.14241403962289137
0,1,197.82,11.2252434,727,2,4027,1,0.11704775481662842
1,1,327.25,10.3041411,747,1,5822,1,0.09966663602408839
1,1,904.88,11.1562505,672,3,37893,1,0.17872417699915466
0,1,126.45,11.3503595,747,1,19817,1,0.09966663602408839
1,1,448.25,10.8197783,672,0,6256,1,0.17872417699915466
0,1,256.84,10.4042628,752,0,12442,1,0.09569545571614028
0,1,48.03,10.5966347,662,2,3163,1,0.192337474305904
1,1,314.88,11.0020998,662,0,16286,1,0.192337474305904
0,1,538.14,11.0821426,727,0,7290,1,0.11704775481662842
0,1,316.11,10.8561488,812,0,952,1,0.058045464854599854
0,1,360.84,10.7577327,722,3,10735,1,0.12178568380328675
0,1,524.23,11.5889602,802,0,4588,1,0.0631738118973656
0,1,713.49,11.9953516,677,2,70627,1,0.1722054777133411
0,1,679.37,10.6454249,722,2,1458,1,0.12178568380328675
0,1,512.06,11.1562505,682,2,7705,1,0.16587651695568456
0,1,460.72,10.5661755,772,2,10277,1,0.08119349676944888
0,1,385.23,10.6454249,747,3,19029,1,0.09966663602408839
0,1,142.67,10.3481734,677,1,2187,1,0.1722054777133411
0,1,734.42,11.05089,677,0,9881,1,0.1722054777133411
0,1,393.65,11.4186148,737,1,3114,1,0.10805042223365534
0,1,659.37,12.2060727,812,4,15571,1,0.058045464854599854
0,1,117.14,10.7144178,692,0,5177,1,0.15377948466332478
0,1,339.69,11.5129255,702,0,61,1,0.14241403962289137
0,1,164.85,10.0387175,732,0,1517,1,0.11247054356984257
0,1,546.2,11.6082356,687,1,23839,1,0.15973527608099594
1,1,713.49,11.127263,747,6,632,1,0.09966663602408839
0,1,124.24,10.2399598,797,0,2198,1,0.06589374554731854
0,1,278.53,10.8395809,662,3,7959,1,0.192337474305904
0,1,457.05,11.4186148,662,2,58686,1,0.192337474305904
0,1,321.28,10.6310362,702,0,2978,1,0.14241403962289137
0,1,710.03,11.0104648,672,0,28332,1,0.17872417699915466
0,1,214.05,10.2681307,662,1,8765,1,0.192337474305904
0,1,235.44,11.5805841,687,0,89844,1,0.15973527608099594
0,1,249.75,11.5424454,802,2,6498,1,0.0631738118973656
0,1,171.53,11.1112556,687,3,24905,1,0.15973527608099594
0,1,246.03,12.0895838,727,1,32706,1,0.11704775481662842
0,1,267.74,10.3089527,702,1,5934,1,0.14241403962289137
0,1,159.84,11.0781963,697,1,21028,1,0.1480066422396391
0,1,298.21,10.9681293,717,1,0,1,0.12668787982888072
0,1,274.45,10.3089527,677,0,1338,1,0.1722054777133411
0,1,571.77,11.5229154,712,0,26949,1,0.13175779749846386
0,1,666.0,11.2252434,732,0,29074,1,0.11247054356984257
0,1,420.42,10.9150157,702,2,13441,1,0.14241403962289137
0,1,201.8,10.275189,707,0,1980,1,0.1369987796817821
1,1,861.88,11.695247,707,2,78468,1,0.1369987796817821
0,1,204.83,11.0348897,677,1,5810,1,0.1722054777133411
0,1,397.15,10.9150885,757,0,24452,1,0.0918663604527075
0,1,167.34,10.5865844,692,0,3869,1,0.15377948466332478
0,1,494.53,11.2252434,742,1,73366,1,0.10378369971614079
0,1,529.94,11.1562505,662,0,29319,1,0.192337474305904
0,1,629.55,12.2060927,742,0,79062,1,0.10378369971614079
0,1,308.76,10.7144178,682,0,23703,1,0.16587651695568456
0,1,254.18,11.6526874,762,4,5914,1,0.08817554065387317
0,1,218.54,11.2772031,782,2,482,1,0.07471901120096759
0,1,187.32,11.2960125,752,3,6207,1,0.09569545571614028
0,1,298.21,10.858999,712,1,23750,1,0.13175779749846386
1,1,174.08,10.7684008,672,3,2029,1,0.17872417699915466
1,1,571.89,11.2897819,777,3,17915,1,0.07789469011896077
0,1,522.55,10.4912742,737,1,19796,1,0.10805042223365534
1,1,328.04,10.3089527,727,0,14257,1,0.11704775481662842
0,1,101.91,10.5966347,672,1,17590,1,0.17872417699915466
1,1,134.54,9.79812704,692,0,9794,1,0.15377948466332478
0,1,316.11,10.858999,752,1,16375,1,0.09569545571614028
0,1,662.68,12.0581525,747,0,10767,1,0.09966663602408839
0,1,267.74,10.7789563,772,7,2958,1,0.08119349676944888
0,1,177.02,10.5713169,737,1,2639,1,0.10805042223365534
0,1,497.01,11.0744205,732,1,8318,1,0.11247054356984257
0,1,111.5,10.8197783,667,2,9625,1,0.18543435962021618
0,1,271.85,11.4616322,752,2,30330,1,0.09569545571614028
0,1,720.42,11.243319,702,3,11829,1,0.14241403962289137
0,1,710.23,11.407565,752,0,5090,1,0.09569545571614028
1,1,874.66,11.5228758,737,3,52307,1,0.10805042223365534
0,1,464.19,10.9543092,682,0,3368,1,0.16587651695568456
0,1,269.07,10.6689554,702,1,4616,1,0.14241403962289137
1,1,98.45,10.4161914,662,2,339,1,0.192337474305904
0,1,235.44,11.0822041,687,0,7361,1,0.15973527608099594
0,1,379.33,11.7752897,772,3,11867,1,0.08119349676944888
1,1,497.01,12.1144835,732,1,75854,1,0.11247054356984257
0,1,874.66,11.9829291,687,1,30459,1,0.15973527608099594
1,1,557.66,11.2384886,762,1,6542,1,0.08817554065387317
0,1,614.64,10.6689554,732,2,10133,1,0.11247054356984257
0,1,79.03,11.3504065,732,0,80572,1,0.11247054356984257
0,1,319.52,11.9183906,697,0,3267,1,0.1480066422396391
0,1,93.66,11.2550714,742,0,37721,1,0.10378369971614079
0,1,508.35,11.238436,772,1,7254,1,0.08119349676944888
0,1,457.25,10.9150885,717,1,21981,1,0.12668787982888072
0,1,284.47,11.0185636,697,1,9836,1,0.1480066422396391
0,1,280.97,10.9150885,777,1,3940,1,0.07789469011896077
0,1,205.84,10.6090573,697,2,12,1,0.1480066422396391
0,1,883.23,11.8844614,682,1,30427,1,0.16587651695568456
0,1,878.94,11.4824663,697,0,62551,1,0.1480066422396391
0,1,187.32,11.2252434,752,2,63299,1,0.09569545571614028
0,1,317.72,10.5320962,787,2,417,1,0.07166273928281182
0,1,102.42,12.2060727,727,1,5415,1,0.11704775481662842
1,1,288.78,11.1124479,777,1,18147,1,0.07789469011896077
0,1,278.53,10.9150885,752,1,39644,1,0.09569545571614028
0,1,55.44,11.0020998,692,2,4050,1,0.15377948466332478
0,1,154.38,10.5966347,687,1,1847,1,0.15973527608099594
0,1,95.32,10.8967393,717,1,9166,1,0.12668787982888072
1,1,49.21,9.76972756,712,0,5013,1,0.13175779749846386
0,1,407.63,12.0435537,712,3,31895,1,0.13175779749846386
0,1,270.41,10.3089527,682,0,9036,1,0.16587651695568456
0,1,191.49,10.6689554,677,0,68,1,0.1722054777133411
0,1,596.41,11.7597855,742,4,12204,1,0.10378369971614079
0,1,65.23,11.6351431,747,0,19548,1,0.09966663602408839
0,1,508.35,11.695247,772,0,92944,1,0.08119349676944888
0,1,399.6,10.5966347,707,2,9777,1,0.1369987796817821
0,1,266.4,10.8197783,702,0,7690,1,0.14241403962289137
1,1,222.41,10.7144178,722,1,5764,1,0.12178568380328675
0,1,200.8,11.1561934,687,2,33711,1,0.15973527608099594
0,1,60.24,10.2399598,677,2,4293,1,0.1722054777133411
0,1,86.97,10.8176961,807,0,562,1,0.06055887179551028
0,1,319.52,10.9150885,662,0,8419,1,0.192337474305904
0,1,195.99,11.0020998,742,0,9367,1,0.10378369971614079
0,1,428.83,10.4042628,692,2,16941,1,0.15377948466332478
0,1,478.71,10.2049246,737,0,48,1,0.10805042223365534
0,1,377.37,11.7280368,692,3,62587,1,0.15377948466332478
0,1,623.61,11.5327281,697,0,45410,1,0.1480066422396391
0,1,235.44,10.0380185,707,1,12315,1,0.1369987796817821
1,1,720.42,12.2060727,662,3,24724,1,0.192337474305904
0,1,63.55,11.2252434,752,4,0,1,0.09569545571614028
1,1,795.22,11.407565,752,0,54147,1,0.09569545571614028
0,1,173.23,11.2516127,662,2,9586,1,0.192337474305904
0,1,173.23,11.6082356,667,2,21753,1,0.18543435962021618
1,1,82.31,9.21034037,807,0,82,1,0.06055887179551028
0,1,92.7,10.1266311,777,1,415,1,0.07789469011896077
0,1,63.23,10.2709046,732,0,4545,1,0.11247054356984257
0,1,348.16,10.4912742,667,2,6922,1,0.18543435962021618
0,1,507.01,11.5327281,697,1,9271,1,0.1480066422396391
0,1,477.13,11.4616322,717,3,19757,1,0.12668787982888072
0,1,532.18,10.7144178,787,0,2669,1,0.07166273928281182
0,1,174.94,10.8197783,667,3,20111,1,0.18543435962021618
0,1,273.1,11.3503595,682,0,3634,1,0.16587651695568456
1,1,832.5,11.2897819,737,1,47256,1,0.10805042223365534
0,1,280.97,11.6868788,787,0,2525,1,0.07166273928281182
0,1,401.6,11.2252434,722,2,23762,1,0.12178568380328675
0,1,334.67,11.0666384,702,1,26373,1,0.14241403962289137
1,1,403.6,11.1562505,697,2,13260,1,0.1480066422396391
0,1,445.98,10.2750511,707,0,69,1,0.1369987796817821
1,1,682.74,13.4588356,697,0,6960,1,0.1480066422396391
0,1,212.29,11.1982147,762,0,12296,1,0.08817554065387317
0,1,131.88,10.5966347,802,1,0,1,0.0631738118973656
0,1,870.39,11.1562505,697,0,24105,1,0.1480066422396391
0,1,476.58,11.0020998,772,2,25415,1,0.08119349676944888
0,1,199.8,10.3734912,692,0,9690,1,0.15377948466332478
0,1,666.0,11.2644641,722,3,15129,1,0.12178568380328675
0,1,203.34,10.2791805,732,1,8713,1,0.11247054356984257
1,1,137.91,10.9150157,667,2,3864,1,0.18543435962021618
0,1,803.2,10.9161695,727,0,21216,1,0.11704775481662842
0,1,164.02,11.170647,727,0,1893,1,0.11704775481662842
0,1,133.2,9.90368753,692,0,3156,1,0.15377948466332478
0,1,257.05,11.0413206,662,0,7461,1,0.192337474305904
0,1,323.1,10.5558127,717,1,6095,1,0.12668787982888072
0,1,171.53,11.3144257,667,1,4232,1,0.18543435962021618
0,1,795.22,11.0560197,752,0,11046,1,0.09569545571614028
0,1,210.95,11.0821426,662,2,4543,1,0.192337474305904
0,1,197.82,10.5966347,712,1,15955,1,0.13175779749846386
0,1,200.8,10.858999,692,0,4742,1,0.15377948466332478
1,1,211.98,11.4257323,782,0,0,1,0.07471901120096759
1,1,158.86,10.1266311,742,1,9268,1,0.10378369971614079
0,1,352.64,10.2399598,727,1,8850,1,0.11704775481662842
0,1,134.54,11.0821426,692,1,13154,1,0.15377948466332478
1,1,338.01,11.1844214,737,0,3714,1,0.10805042223365534
0,1,363.7,11.400876,702,2,3327,1,0.14241403962289137
0,1,222.41,10.4912742,752,0,0,1,0.09569545571614028
0,1,403.6,10.963359,697,1,14722,1,0.1480066422396391
0,1,162.01,11.2644641,742,0,13930,1,0.10378369971614079
0,1,403.6,10.8197783,692,0,684,1,0.15377948466332478
0,1,298.21,10.4912742,727,1,3973,1,0.11704775481662842
1,1,317.72,11.3714425,737,0,39299,1,0.10805042223365534
0,1,161.36,10.2342291,702,1,3029,1,0.14241403962289137
0,1,138.47,11.1704352,717,1,11974,1,0.12668787982888072
0,1,346.32,10.9681983,712,1,7267,1,0.13175779749846386
0,1,316.11,12.2060727,797,0,3313,1,0.06589374554731854
0,1,164.02,10.4631033,722,0,6896,1,0.12178568380328675
1,1,171.53,10.5966347,672,2,36934,1,0.17872417699915466
0,1,840.15,11.1835182,702,0,34665,1,0.14241403962289137
0,1,158.06,10.3734912,732,2,3192,1,0.11247054356984257
0,1,189.67,10.9259385,732,0,9377,1,0.11247054356984257
0,1,444.81,10.7995756,762,1,11984,1,0.08817554065387317
0,1,317.72,10.5453414,742,1,16205,1,0.10378369971614079
0,1,328.04,11.2252434,762,0,1312,1,0.08817554065387317
0,1,594.45,10.9699209,692,0,5799,1,0.15377948466332478
0,1,482.66,13.0815414,692,2,19868,1,0.15377948466332478
1,1,395.63,10.4045355,727,1,11820,1,0.11704775481662842
0,1,197.82,11.0084132,707,0,50935,1,0.1369987796817821
0,1,500.09,10.933107,667,1,17783,1,0.18543435962021618
0,1,174.83,10.3089527,762,1,1251,1,0.08817554065387317
0,1,360.22,10.8197783,677,2,7156,1,0.1722054777133411
0,1,241.95,10.7789563,787,2,3415,1,0.07166273928281182
0,1,190.55,10.858999,662,2,10655,1,0.192337474305904
0,1,745.01,11.0821426,662,0,4569,1,0.192337474305904
0,1,262.4,11.695247,702,2,38447,1,0.14241403962289137
0,1,207.87,10.4912742,687,3,2439,1,0.15973527608099594
1,1,158.86,11.3850921,727,0,20017,1,0.11704775481662842
0,1,133.2,11.0020998,692,1,17883,1,0.15377948466332478
0,1,222.41,11.1124479,752,0,5767,1,0.09569545571614028
0,1,282.52,11.407565,687,3,30402,1,0.15973527608099594
0,1,391.85,12.3673408,677,2,21854,1,0.1722054777133411
0,1,200.8,10.7774552,687,0,10115,1,0.15973527608099594
0,1,46.83,9.90348755,807,0,1721,1,0.06055887179551028
0,1,149.85,11.6082356,792,0,691,1,0.06872219482037029
0,1,870.39,11.6082356,757,3,11437,1,0.0918663604527075
0,1,360.84,11.3850921,762,0,4397,1,0.08817554065387317
0,1,99.41,10.8489487,692,2,5492,1,0.15377948466332478
0,1,262.43,12.0725413,722,0,38107,1,0.12178568380328675
1,1,49.46,9.28730141,797,5,2763,1,0.06589374554731854
0,1,347.72,10.2035921,767,1,5401,1,0.08461918628188393
0,1,156.1,10.8197783,772,2,928,1,0.08119349676944888
0,1,112.39,11.6082356,742,0,15695,1,0.10378369971614079
0,1,571.89,11.695247,797,0,21807,1,0.06589374554731854
0,1,173.86,10.3859137,772,5,14163,1,0.08119349676944888
0,1,339.69,11.6082356,687,1,1584,1,0.15973527608099594
0,1,679.37,11.3144745,702,0,24387,1,0.14241403962289137
0,1,870.39,11.7273724,707,0,40413,1,0.1369987796817821
0,1,338.01,11.0020998,692,2,11188,1,0.15377948466332478
0,1,93.66,11.3503595,762,1,265,1,0.08817554065387317
0,1,596.41,10.5966347,737,0,7658,1,0.10805042223365534
1,1,519.68,11.3941419,707,0,13724,1,0.1369987796817821
0,1,155.3,11.1844214,782,0,1751,1,0.07471901120096759
0,1,623.27,10.9075327,777,1,33809,1,0.07789469011896077
0,1,234.27,11.4721035,692,1,52264,1,0.15377948466332478
0,1,706.59,11.407565,677,0,14218,1,0.1722054777133411
0,1,74.92,10.4504522,687,1,8903,1,0.15973527608099594
0,1,494.53,12.1547794,767,2,544,1,0.08461918628188393
0,1,160.64,9.50599061,717,2,1554,1,0.12668787982888072
1,1,510.8,11.4824663,662,0,31485,1,0.192337474305904
0,1,459.25,10.6666271,747,0,14447,1,0.09966663602408839
0,1,393.65,10.8541797,737,1,9200,1,0.10805042223365534
0,1,389.94,10.845446,722,0,4138,1,0.12178568380328675
1,1,421.89,10.8967393,702,3,5418,1,0.14241403962289137
0,1,110.64,10.4631033,722,0,3159,1,0.12178568380328675
0,1,68.28,10.8248056,757,0,2138,1,0.0918663604527075
0,1,136.55,10.1082162,682,1,2791,1,0.16587651695568456
0,1,473.21,10.7851868,717,1,1937,1,0.12668787982888072
0,1,95.32,10.3734912,732,1,11247,1,0.11247054356984257
0,1,384.85,10.4222814,682,1,10908,1,0.16587651695568456
0,1,400.76,10.6454249,702,1,19721,1,0.14241403962289137
0,1,229.85,11.2539216,707,0,10730,1,0.1369987796817821
0,1,596.41,11.1819183,722,1,9918,1,0.12178568380328675
0,1,267.74,10.6919449,697,1,6508,1,0.1480066422396391
0,1,296.72,11.6082356,712,1,38771,1,0.13175779749846386
0,1,209.95,9.95797574,722,1,2639,1,0.12178568380328675
0,1,150.21,9.90668244,677,0,9390,1,0.1722054777133411
1,1,681.89,11.736069,692,0,8641,1,0.15377948466332478
0,1,563.28,10.9150885,737,1,3644,1,0.10805042223365534
0,1,106.56,10.6454249,697,3,973,1,0.1480066422396391
0,1,101.89,10.1266311,697,2,18988,1,0.1480066422396391
0,1,278.53,10.6213274,662,0,7979,1,0.192337474305904
0,1,692.9,10.8967393,682,1,25216,1,0.16587651695568456
1,1,275.81,11.6526874,677,2,2884,1,0.1722054777133411
1,1,147.62,10.3734912,727,3,10491,1,0.11704775481662842
0,1,245.44,10.7789563,732,2,15355,1,0.11247054356984257
0,1,415.74,10.5977841,687,0,3147,1,0.15973527608099594
1,1,918.02,11.9049676,662,1,46031,1,0.192337474305904
1,1,509.53,11.3022044,752,7,981,1,0.09569545571614028
0,1,329.34,10.8197783,682,0,4301,1,0.16587651695568456
0,1,139.95,10.9150885,697,1,405,1,0.1480066422396391
0,1,395.63,10.3089527,732,2,8526,1,0.11247054356984257
0,1,85.35,10.6454249,667,3,20323,1,0.18543435962021618
0,1,710.03,11.695247,692,1,16725,1,0.15377948466332478
0,1,68.89,9.57498349,712,0,2256,1,0.13175779749846386
0,1,249.75,10.2399598,772,0,7943,1,0.08119349676944888
0,1,397.61,10.5966347,722,0,7383,1,0.12178568380328675
1,1,285.34,10.8197783,682,2,3743,1,0.16587651695568456
0,1,187.76,11.2917799,677,1,62680,1,0.1722054777133411
0,1,34.31,10.7144178,662,0,7153,1,0.192337474305904
0,1,556.44,10.7789563,717,0,5481,1,0.12668787982888072
0,1,507.01,10.3809632,707,0,14489,1,0.1369987796817821
1,1,41.17,8.4763712,702,0,0,1,0.14241403962289137
0,1,70.28,11.127263,682,3,11023,1,0.16587651695568456
0,1,551.14,11.4295439,662,0,22689,1,0.192337474305904
0,1,203.82,10.4341158,682,0,5950,1,0.16587651695568456
0,1,135.21,9.76995616,677,1,9874,1,0.1722054777133411
0,1,381.26,11.3433227,792,1,1940,1,0.06872219482037029
0,1,377.25,11.884489,757,0,11484,1,0.0918663604527075
1,1,165.67,11.3952674,702,2,8950,1,0.14241403962289137
0,1,413.03,11.407565,747,2,13298,1,0.09966663602408839
0,1,253.51,10.8329511,682,2,7321,1,0.16587651695568456
0,1,603.53,11.4849736,672,2,56896,1,0.17872417699915466
0,1,381.26,11.4616322,762,0,10221,1,0.08817554065387317
0,1,136.55,9.99879773,667,0,12925,1,0.18543435962021618
0,1,101.91,10.2255711,672,2,2229,1,0.17872417699915466
0,1,156.1,11.2897819,797,0,429,1,0.06589374554731854
0,1,400.38,10.4487146,667,3,11438,1,0.18543435962021618
0,1,366.3,10.6213274,707,1,11129,1,0.1369987796817821
0,1,401.6,10.8493371,742,0,9087,1,0.10378369971614079
0,1,316.42,11.3863981,697,0,5273,1,0.1480066422396391
0,1,676.02,11.0186291,712,3,1284,1,0.13175779749846386
0,1,124.24,10.8197783,787,0,4071,1,0.07166273928281182
0,1,836.51,11.8130301,687,3,17606,1,0.15973527608099594
1,1,259.37,10.0802939,757,3,1709,1,0.0918663604527075
0,1,77.65,10.8780472,767,1,23331,1,0.08461918628188393
0,1,37.28,11.0020998,762,2,37459,1,0.08817554065387317
0,1,187.32,10.6689554,762,1,11413,1,0.08817554065387317
0,1,392.58,11.0821426,682,1,10104,1,0.16587651695568456
0,1,692.34,10.9606527,757,0,4800,1,0.0918663604527075
0,1,328.04,10.818177,722,0,6648,1,0.12178568380328675
1,1,215.26,11.1672611,687,3,12267,1,0.15973527608099594
1,1,146.23,10.3089527,667,0,5256,1,0.18543435962021618
0,1,339.69,10.8197783,702,2,8006,1,0.14241403962289137
0,1,510.37,10.4940481,707,1,22376,1,0.1369987796817821
0,1,168.76,11.4927228,662,0,72289,1,0.192337474305904
0,1,507.01,10.4631033,697,0,12361,1,0.1480066422396391
0,1,316.11,11.4186148,752,0,10373,1,0.09569545571614028
1,1,51.21,10.8967393,672,1,1449,1,0.17872417699915466
0,1,316.11,11.2897819,802,1,2010,1,0.0631738118973656
0,1,238.96,11.05089,747,3,3969,1,0.09966663602408839
1,1,158.86,10.9612779,727,0,2530,1,0.11704775481662842
0,1,815.66,11.2252434,752,2,2018,1,0.09569545571614028
0,1,218.54,11.1562505,752,3,3233,1,0.09569545571614028
0,1,158.86,10.8780472,732,2,25295,1,0.11247054356984257
1,1,164.57,10.1627702,662,3,275,1,0.192337474305904
0,1,317.72,11.2341371,762,3,66,1,0.08817554065387317
0,1,368.13,11.3095845,727,2,358,1,0.11704775481662842
0,1,249.75,11.3504065,777,3,5037,1,0.07789469011896077
0,1,329.69,10.4912742,777,0,523,1,0.07789469011896077
0,1,331.34,10.1266311,742,0,5787,1,0.10378369971614079
0,1,452.6,10.6454249,672,0,12425,1,0.17872417699915466
0,1,346.17,10.9681983,742,1,10044,1,0.10378369971614079
0,1,403.6,10.7937423,692,2,12668,1,0.15377948466332478
0,1,91.37,11.0821426,662,2,2601,1,0.192337474305904
0,1,316.11,11.5129255,792,1,1800,1,0.06872219482037029
0,1,658.26,10.7869245,687,2,23533,1,0.15973527608099594
0,1,237.91,10.858999,662,2,8159,1,0.192337474305904
1,1,275.81,11.0186291,667,1,15183,1,0.18543435962021618
0,1,314.21,10.2681307,702,2,0,1,0.14241403962289137
1,1,524.8,11.9829291,687,2,65872,1,0.15973527608099594
0,1,524.8,11.3001282,677,0,0,1,0.1722054777133411
1,1,202.81,10.7144178,682,1,6026,1,0.16587651695568456
0,1,328.87,10.0919568,727,0,21052,1,0.11704775481662842
0,1,686.12,11.695247,692,1,57803,1,0.15377948466332478
0,1,190.63,10.1345993,752,0,17953,1,0.09569545571614028
0,1,448.18,10.5865844,677,0,14021,1,0.1722054777133411
0,1,620.56,11.8130301,767,2,3884,1,0.08461918628188393
0,1,203.82,11.0020998,682,3,679,1,0.16587651695568456
1,1,84.51,10.3521079,727,0,17806,1,0.11704775481662842
0,1,270.41,10.858999,697,1,9017,1,0.1480066422396391
0,1,49.7,10.4133127,752,2,2201,1,0.09569545571614028
0,1,229.63,10.5584135,772,0,777,1,0.08119349676944888
0,1,587.77,11.2897819,672,2,19333,1,0.17872417699915466
0,1,319.52,10.7579029,697,1,6696,1,0.1480066422396391
0,1,95.32,10.8967393,722,2,2541,1,0.12178568380328675
0,1,343.06,11.5129255,677,1,1459,1,0.1722054777133411
0,1,92.7,10.8967393,797,1,6015,1,0.06589374554731854
0,1,285.95,11.1123882,737,1,17870,1,0.10805042223365534
0,1,277.16,11.0821426,662,0,7855,1,0.192337474305904
0,1,171.53,10.5966347,682,0,5536,1,0.16587651695568456
0,1,799.49,12.2060727,777,3,2574,1,0.07789469011896077
