default	credit.policy	installment	log.annual.inc	fico	inq.last.6mths	revol.bal	Validation
0	1	105.82	10.7144178	707	3	10696	0
0	1	245.52	10.7925921	722	1	14058	0
0	1	193.85	11.6526874	777	1	12345	0
0	1	466.35	11.2252434	722	0	10387	0
0	1	269.96	10.7789563	682	1	9168	0
0	1	518.16	13.3046849	732	0	12997	0
0	1	167.84	10.9150885	687	0	10375	0
0	1	394.94	10.4222814	712	0	8169	0
1	1	100.56	10.5713169	742	2	24455	0
0	1	617.12	11.1418618	682	0	26364	0
1	1	160.29	11.3504065	682	3	10979	0
0	1	346.47	11.0821426	667	2	9710	0
0	1	453.39	11.0429218	722	2	6485	0
0	1	202.22	10.6213274	747	1	6238	0
0	1	241.33	10.4912742	792	0	4249	0
0	1	226.7	10.7363967	717	0	14685	0
0	1	185.64	11.010316	762	0	7537	0
0	1	261.89	10.5304949	702	0	4836	0
0	1	129.54	10.1658518	757	0	1495	0
0	1	249.64	10.6213274	722	3	10836	0
0	1	822.78	12.1281111	727	0	5567	0
0	1	97.16	10.7579029	702	0	8027	0
1	1	193.01	9.57498349	687	0	1578	0
0	1	450.95	10.8197783	742	1	7315	0
0	1	728.89	12.2060727	712	0	34804	0
0	1	386.53	10.5966347	757	3	1117	0
0	1	371.2	11.5521462	687	0	9637	0
0	1	435.36	11.2252434	677	0	1161	0
0	1	402.8	11.4721035	697	1	10051	0
0	1	337.83	10.8647517	742	0	2642	0
0	1	483.16	12.4292162	757	1	13020	0
0	1	251.75	10.7144178	692	0	6292	0
0	1	163.68	11.1367511	722	1	5502	0
0	1	373.32	11.09741	782	2	6449	0
0	1	691.14	11.2897819	722	0	34377	0
1	1	242.53	10.8395809	672	0	6907	0
0	1	80.99	10.0858091	697	3	1060	0
0	1	738.46	10.5186732	722	0	13871	0
0	1	503.5	11.4616322	702	0	44135	0
0	1	342.85	10.7144178	682	1	4719	0
0	1	167.84	10.7579029	687	1	1319	0
0	1	327.36	11.4721035	712	0	2595	0
0	1	202.47	9.86266556	692	1	1586	0
0	1	805.59	12.0725413	717	0	31973	0
0	1	866.16	11.4186148	707	3	12797	0
0	1	421.01	10.8197783	752	1	25444	0
0	1	493.67	11.4940688	707	0	29618	0
0	1	311.1	10.3089527	752	0	5270	0
0	1	658.23	12.0317193	712	0	20894	0
1	1	302.1	10.1658518	692	0	14152	0
0	1	555.68	11.0020998	727	0	21070	0
0	1	537.06	11.2772031	712	0	46373	0
0	1	323.85	10.4631033	717	1	778	0
0	1	450.95	10.5186732	737	0	15460	0
0	1	406.65	11.1619485	762	3	9368	0
0	1	557.26	11.4616322	672	0	17830	0
0	1	335.67	11.2644641	697	3	3466	0
0	1	471.89	10.858999	672	2	8340	0
0	1	129.95	11.05089	752	3	2483	0
0	1	138.59	10.7144178	682	0	1298	0
0	1	375.37	10.6689554	752	1	18183	0
0	1	39.29	10.1658518	687	1	8797	0
0	1	339.25	11.9183906	737	0	39636	0
1	1	413.58	11.7981044	692	3	18159	0
1	1	196.76	10.5966347	682	0	4112	0
0	1	221.74	11.1844214	662	2	9317	0
0	1	69.3	10.6846456	667	0	5472	0
0	1	154.7	11.2897819	752	3	8754	0
0	1	107.7	10.858999	777	2	1498	0
0	1	107.11	11.2239092	782	2	5256	0
0	1	322.11	11.5129255	727	0	18096	0
0	1	260.48	10.8484824	712	2	5553	0
0	1	469.21	11.4186148	792	0	4176	0
0	1	683.76	10.8197783	737	0	31725	0
0	1	234.97	11.0790609	697	0	14441	0
0	1	818.38	11.1322505	737	0	19596	0
0	1	57.29	10.3089527	687	0	1967	0
0	1	30.77	11.0020998	752	1	17028	0
0	1	47.25	10.3089527	697	0	1702	0
0	1	242.89	11.3022044	797	1	1386	0
1	1	130.24	10.2219413	707	1	4423	0
1	1	299.15	10.3672216	672	0	9640	0
0	1	692.93	12.4684369	687	2	38910	0
0	1	322.11	11.5448213	727	0	18111	0
0	1	128.85	10.858999	717	0	3187	0
0	1	452.77	10.7480872	677	1	13222	0
0	1	437.93	10.7579029	747	0	4482	0
0	1	839.16	11.3736634	712	0	19002	0
0	1	375.37	11.5617156	792	0	0	0
0	1	280.09	10.3089527	672	1	7130	0
0	1	134.27	10.9273763	677	1	14360	0
0	1	175.06	11.0020998	672	0	2276	0
0	1	437.93	11.1562505	752	1	8976	0
0	1	154.61	10.858999	722	1	16062	0
0	1	123.76	10.5966347	797	0	982	0
0	1	689.3	10.5453414	682	1	1446	0
0	1	209.79	10.0432495	687	0	6867	0
0	1	468.86	11.0020998	727	0	14373	0
0	1	311.1	10.3089527	752	0	6268	0
0	1	483.16	11.4186148	762	0	8226	0
0	1	137.14	12.4292162	677	1	8847	0
0	1	442.9	11.1004357	737	1	10033	0
1	1	167.84	11.0186291	682	1	8076	0
0	1	97.16	11.0020998	702	0	14636	0
0	1	246.84	11.0348897	707	0	0	0
0	1	491.03	11.1844214	722	0	2561	0
0	1	809.62	11.9183906	787	0	8315	0
0	1	54	10.6336415	672	3	6281	0
0	1	404.81	10.5050675	732	0	12849	0
1	1	161.93	10.5976342	717	0	10625	0
0	1	394.94	10.7789563	702	1	12844	0
0	1	472.43	10.5966347	697	0	12942	0
0	1	537.06	11.2118204	712	1	12585	0
0	1	861.63	11.4824663	707	1	22542	0
0	1	464	10.1658518	747	1	16738	0
0	1	547.58	10.9088875	762	1	18667	0
0	1	185.89	10.3089527	662	1	1815	0
0	1	651.2	11.7752897	787	5	4641	0
0	1	435.54	11.2332116	772	0	11723	0
0	1	169.63	10.7144178	677	2	3379	0
0	1	902.94	12.6115378	677	0	38436	0
0	1	253.09	10.9543092	682	0	4891	0
0	1	215.97	11.1774527	682	0	8220	0
0	1	424.53	10.5738522	667	3	4278	0
0	1	503.05	11.5479064	672	3	15899	0
0	1	182.34	11.2252434	707	1	15055	0
0	1	141.73	9.61580548	702	0	654	0
0	1	441.02	10.5966347	687	0	17325	0
0	1	112.02	10.2399598	662	1	11683	0
0	1	161.06	10.5558127	717	0	14438	0
0	1	491.03	11.2252434	722	1	4402	0
0	1	144	10.8780472	667	0	5804	0
0	1	566.04	11.2644641	667	3	3745	0
0	1	482.51	11.1982147	697	0	5879	0
0	1	242.89	10.8277465	717	0	7396	0
0	1	163.68	10.858999	692	1	958	0
0	1	187.69	10.8395809	737	1	10685	0
0	1	73.26	10.8780472	722	2	3860	0
0	1	40.92	10.2399598	742	0	426	0
0	1	506.18	11.695247	692	1	26519	0
0	1	506.18	11.2384886	697	0	14383	0
0	1	124.44	10.1811193	737	0	3053	0
0	1	334.43	10.5713169	762	3	6486	0
0	1	527.91	10.7144178	672	0	16375	0
0	1	337.45	10.7144178	692	3	3140	0
0	1	503.5	10.6213274	742	0	2246	0
0	1	291.42	10.9150885	672	0	4377	0
0	1	503.5	11.7117763	702	1	52601	0
0	1	260.48	10.3734912	722	0	1643	0
0	1	256.71	10.858999	692	0	15985	0
0	1	40.71	8.9226583	702	1	6235	0
0	1	205.71	10.858999	677	2	13800	0
0	1	322.11	11.1562505	727	2	12991	0
0	1	545.67	11.6526874	687	2	7915	0
0	1	309.4	11.2118204	797	2	13014	0
0	1	50.35	10.2050725	692	0	12614	0
0	1	236.96	10.7789563	727	1	9379	0
0	1	222.26	10.7680639	727	3	150	0
0	1	474.94	10.6310362	692	1	13211	0
0	1	170.17	10.7579029	752	1	10254	0
0	1	49.11	11.3736634	687	3	3438	0
0	1	311.1	11.0020998	767	0	5527	0
0	1	161.93	10.8197783	712	2	36705	0
0	1	493.67	11.4756285	707	1	22434	0
0	1	168.41	10.6454249	712	2	12970	0
0	1	171.11	10.4532262	742	1	14493	0
0	1	147.7	9.5522265	772	0	2621	0
0	1	325.6	11.1146097	722	1	10075	0
0	1	339.25	10.3089527	682	1	10491	0
1	1	269.96	10.4631033	742	3	1692	0
0	1	130.24	9.39266193	702	1	3361	0
0	1	330.01	10.4631033	742	0	11071	0
0	1	379.95	10.7523428	692	1	6372	0
0	1	247.52	10.8197783	772	0	13088	0
0	1	161.06	10.8336812	717	1	13232	0
0	1	916.95	12.3458346	667	0	39476	0
0	1	194.31	10.8197783	707	2	19882	0
1	1	157.13	9.61580548	752	0	0	0
1	1	206.86	10.3089527	682	2	16626	0
1	1	277.16	11.0413206	712	0	5009	0
1	1	165.63	10.4912742	692	0	5948	0
1	1	341.04	11.8493977	697	3	47134	0
1	1	59.94	9.79812704	717	0	1454	0
1	1	255.17	10.4042628	742	0	11904	0
1	1	134.54	10.1658518	677	3	5610	0
1	1	70.32	10.0858091	667	0	0	0
1	1	181.3	10.7144178	662	3	0	0
1	1	32.39	9.25913054	702	0	5430	0
1	1	663.28	11.0120502	742	4	6863	0
1	1	851.89	11.2384886	717	2	165	0
1	1	840.83	11.4595247	757	2	14	0
0	0	35.2	10.3089527	642	1	10125	0
1	0	246.38	12.1521443	647	4	150971	0
0	0	787.53	11.2644641	682	5	15897	0
1	0	126.4	10.3089527	677	1	3043	0
1	0	242.05	10.7144178	652	33	26531	0
1	0	172.89	10.6454249	652	8	9792	0
0	0	570.69	11.3551014	672	3	38781	0
0	0	404.03	12.2060727	697	0	152416	0
0	0	236.81	10.1266311	672	1	10410	0
0	0	250.15	10.7363967	672	2	5556	0
0	0	231.98	11.5129255	657	1	39411	0
0	0	163.75	10.7789563	652	2	4945	0
0	0	385.27	10.9187182	667	4	21300	0
0	0	204.84	10.7893191	742	3	0	0
0	0	136.45	11.695247	742	6	0	0
0	0	80.69	11.6082356	712	6	0	0
1	0	164.98	10.9150885	697	4	2447	0
0	0	164.42	11.4616322	702	3	0	0
0	0	32.11	9.39266193	697	2	0	0
0	0	103.2	11.9183906	692	2	0	0
0	0	211.85	10.3734912	687	6	0	0
1	0	208.66	9.90348755	712	4	0	0
1	0	42.65	10.5966347	707	8	0	0
0	0	95.86	9.90348755	712	4	0	0
0	0	95.42	10.4631033	717	3	0	0
0	0	209.18	12.220981	802	5	0	0
0	0	218.55	11.3907578	802	1	0	0
0	0	155.38	11.654425	802	5	0	0
0	0	344.87	11.0020998	742	5	0	0
0	0	30.94	10.8197783	772	3	0	0
1	0	81.94	8.77955746	722	2	0	0
0	0	93.23	11.2897819	797	0	0	0
0	0	77.69	11.1068202	787	5	0	0
0	0	156.11	12.6115378	757	4	0	0
0	0	34.21	10.1266311	642	0	0	0
0	0	164.23	10.2399598	672	4	0	0
0	0	38.17	10.4912742	707	5	0	0
0	0	141.25	10.3089527	697	0	3493	0
0	0	195.28	9.90348755	697	4	13660	0
0	0	61.87	11.9183906	802	0	150786	0
0	0	61	11.5129255	707	6	0	0
0	0	67.2	9.21034037	647	0	571	0
0	0	325.46	10.9150885	727	5	6559	0
0	0	142.43	11.127263	657	3	1943	0
1	0	89.35	10.6454249	642	18	4139	0
0	0	114.44	9.61580548	682	0	3570	0
1	0	265.17	11.05089	687	14	7406	0
0	0	345.18	11.0821426	647	6	2211	0
0	0	38.88	8.29404964	682	1	900	0
0	0	33.45	10.3734912	652	2	1636	0
0	0	150.52	10.3417425	662	1	4494	0
1	0	61.86	10.5966347	632	9	6214	0
0	0	139.31	11.3621026	652	1	37318	0
0	0	316.25	9.90348755	642	1	5673	0
0	0	68.73	10.5966347	642	0	17312	0
0	0	110.46	9.47270464	637	1	1670	0
0	0	140.48	10.809728	662	1	6670	0
0	0	34.68	9.75730504	652	2	2484	0
0	0	133.44	10.5966347	682	2	705	0
1	0	102.17	9.39266193	667	4	2545	0
0	0	67.81	10.7144178	647	8	1615	0
1	0	365.69	11.0348897	642	13	1437	0
0	0	425.04	11.0348897	697	4	13748	0
0	0	257.99	10.1266311	702	1	316	0
0	0	412.37	9.61580548	672	12	1464	0
1	0	670.59	11.5129255	662	1	1603	0
0	0	201.6	10.9508066	667	4	13622	0
1	0	196.18	8.85366543	682	2	0	0
0	0	443.81	9.79812704	657	0	668	0
0	0	108.77	12.6115378	802	0	150786	0
0	0	170.29	11.5129255	647	10	9501	0
0	0	172.59	10.8197783	647	0	36662	0
0	0	193.26	11.0821426	667	3	3023	0
0	0	287.3	11.5129255	757	13	2150	0
1	0	131.19	8.89288614	642	1	0	0
0	0	499.45	11.3290026	712	5	37570	0
0	0	94.54	9.90348755	732	9	7021	0
0	0	207.11	9.99879773	667	19	15782	0
0	0	100.35	11.0821426	667	8	8143	0
1	0	388.28	10.2297651	647	3	2621	0
1	0	77.69	10.0345158	747	5	416	0
0	0	403.07	10.3889954	647	4	381	0
0	0	64.38	7.54750168	642	0	702	0
0	0	525.75	10.1266311	652	1	1055	0
0	0	102.17	8.86248358	642	0	469	0
0	0	364.82	10.2035921	647	0	8742	0
0	0	364.82	10.5966347	647	2	12274	0
0	0	98.09	9.47270464	672	0	0	0
0	0	156.23	9.65284433	682	6	0	0
0	0	348.03	10.8197783	682	5	18927	0
1	0	84.34	10.0432495	632	2	231	0
0	0	207.11	11.2644641	642	0	4103	0
0	0	167.24	12.1007121	692	0	222702	0
0	0	337.52	11.0821426	697	0	53670	0
1	0	67.51	10.7144178	642	1	0	0
0	0	472.38	11.0821426	657	0	27730	0
0	0	303.55	10.933107	667	4	9221	0
1	0	340.57	10.3089527	657	5	1863	0
1	0	131.38	10.1658518	677	4	25	0
0	0	15.76	10.4042628	717	10	3461	0
0	0	303.98	10.2399598	642	4	7985	0
0	0	360.83	10.7144178	652	1	13784	0
1	0	151.69	11.0821426	642	6	4982	0
1	0	538.84	11.0821426	647	0	2469	0
0	0	129.6	9.89343722	682	4	7276	0
0	0	131.01	9.680344	702	0	355	0
0	0	345.04	11.1019452	647	1	991	0
0	0	118.24	10.8197783	667	2	736	0
0	0	40.51	11.0715326	642	3	12331	0
1	0	184.02	11.0020998	617	4	4333	0
0	0	421.65	11.2897819	647	12	339	0
1	0	166.88	10.6805162	647	2	1893	0
1	0	158.31	9.61580548	727	4	5243	0
0	0	67.33	11.4721035	707	0	74292	0
1	0	305.77	11.0020998	642	4	5059	0
0	0	494.93	10.8197783	687	1	557	0
0	0	98.39	10.3089527	652	3	509	0
1	0	191.59	9.61580548	642	5	852	0
0	0	81.37	9.90348755	652	0	233	0
0	0	141.76	9.21034037	652	6	2942	0
1	0	432.99	10.6046029	652	12	4157	0
0	0	173.25	11.1562505	722	0	17844	0
0	0	158.77	11.736069	662	0	68438	0
1	0	316.58	10.4912742	692	8	136	0
0	0	510.47	11.0348897	662	4	15783	0
0	0	332.84	11.407565	652	10	22158	0
0	0	102.17	10.5050675	672	2	15123	0
1	0	290.97	10.8967393	642	0	18865	0
1	0	298.67	10.2750511	667	8	3879	0
0	0	359.95	10.9681983	647	12	14000	0
1	0	376.29	10.3417425	642	4	10713	0
0	0	149.48	9.85219426	642	3	2422	0
1	0	15.91	7.60090246	702	6	0	0
0	0	334.3	10.2035921	667	4	938	0
1	0	131.99	9.82552601	667	2	258	0
0	0	768.01	12.3013828	692	4	81330	0
1	0	423.55	10.7789563	652	6	11134	0
0	0	259.2	9.83091686	697	0	4380	0
0	0	131.38	9.57498349	672	4	74	0
0	0	168.76	10.6358555	652	1	2636	0
0	0	230.36	11.4186148	692	6	5537	0
1	0	659.91	13.3310022	692	5	0	0
0	0	131.38	10.4042628	672	4	3323	0
0	0	123.71	10.3577428	642	2	869	0
0	0	320.99	9.99879773	722	2	63	0
0	0	99.71	11.0020998	622	10	2581	0
0	0	299.67	9.99879773	667	1	0	0
0	0	346.71	10.3417425	667	7	3283	0
0	0	171.06	9.47270464	642	2	5908	0
0	0	705.87	10.7144178	667	19	35460	0
0	0	878.44	11.5617156	707	0	78203	0
1	0	359.95	11.245046	642	6	15918	0
1	0	287.59	9.61580548	717	0	2588	0
0	0	162	11.1562505	687	0	1169	0
0	0	98.99	11.2252434	672	7	1393	0
0	0	186.46	10.4912742	652	4	3132	0
0	0	164.98	10.6213274	672	7	15301	0
0	0	337.32	11.09741	657	1	25348	0
0	0	178.94	11.4616322	702	1	327	0
1	0	181.44	8.51719319	682	3	0	0
1	0	240.54	10.3089527	642	2	2288	0
1	0	246.33	9.90348755	677	7	4310	0
1	0	274.9	10.9852927	677	4	14301	0
0	0	136	10.7363967	642	8	4033	0
0	0	16.73	9.79812704	657	1	9231	0
1	0	293.87	10.4912742	642	3	3896	0
1	0	67.2	9.90348755	652	4	1123	0
1	0	335.98	10.93596	662	0	11766	0
1	0	385.19	10.3734912	707	7	6306	0
0	0	621.34	11.695247	697	3	130799	0
1	0	326.97	11.2252434	677	8	1170	0
0	0	272.46	9.90348755	652	3	6014	0
0	0	161.27	11.0429218	652	0	9212	0
0	0	324.48	11.1704352	657	3	1992	0
0	0	855.3	12.0435537	687	4	216959	0
1	0	51.32	9.34136863	642	3	1201	0
0	0	88.41	10.9150885	612	15	1190	0
0	0	167.99	11.5129255	652	10	40238	0
0	0	170.29	10.2050725	642	1	1202	0
0	0	167.99	9.90348755	662	1	0	0
1	0	168.76	9.61580548	647	1	5183	0
1	0	489.29	11.0821426	657	6	254	0
1	0	508.53	10.9150885	672	8	15973	0
0	0	162.73	11.127263	647	12	8174	0
1	0	326.97	10.6689554	682	1	58	0
0	0	386.99	10.7144178	707	4	1458	0
0	0	206.18	9.96927529	642	7	1400	0
0	0	227.66	10.7144178	647	0	6367	0
0	0	336.31	11.0348897	642	4	15780	0
0	0	201.59	9.39266193	657	1	884	0
0	0	520.06	10.5050675	657	2	4727	0
0	0	233.07	10.6689554	662	6	2778	0
1	0	35.45	9.56099724	647	3	7400	0
1	0	164.22	11.3504065	672	8	2695	0
0	0	257.99	9.90348755	697	1	358	0
1	0	137.45	9.61580548	647	5	4364	0
0	0	357.63	12.0725413	657	2	69407	0
0	0	286.08	10.4341158	652	1	4206	0
1	0	843.8	12.4292162	762	1	401941	0
0	0	177.3	9.07107831	727	1	9419	0
0	0	189.08	10.8197783	727	0	669	0
0	0	404.62	11.2897819	687	1	693	0
0	0	325.45	10.8395809	687	4	704	0
0	0	294.66	10.9150885	642	13	4776	0
1	0	247.41	10.8780472	647	20	11796	0
0	0	170.29	10.4631033	642	6	1545	0
0	0	232.04	11.1844214	667	18	0	0
0	0	531.74	10.6164374	652	8	1728	0
0	0	770.37	11.09741	742	9	0	0
1	0	503.97	11.0020998	687	5	23	0
0	0	325.45	10.1266311	687	4	6552	0
0	0	142.39	10.3089527	647	3	2153	0
0	0	158.31	10.2035921	717	1	157	0
1	0	80.28	10.630553	662	5	18749	0
0	0	359.95	10.8277465	647	1	10155	0
1	0	866.76	12.1281111	697	7	245886	0
1	0	349.85	11.1844214	692	5	60134	0
0	0	138.08	10.2255711	642	0	3395	0
0	0	155.52	10.3089527	682	27	6893	0
1	0	93.23	9.57498349	757	0	0	0
1	0	163.49	12.4837044	677	25	2053	0
0	0	781.08	12.0137008	732	4	81617	0
0	0	302.38	9.92978863	742	0	17741	0
1	0	352.96	10.1266311	652	0	14594	0
1	0	276.15	10.8356516	647	15	289	0
0	0	102.17	10.5966347	642	28	9135	0
0	0	400.28	10.5520557	652	2	8963	0
0	0	505.98	11.2644641	652	2	9942	0
1	0	325.45	11.2515607	692	5	18878	0
1	0	408.71	10.4912742	692	4	12415	0
0	0	313.45	10.5966347	652	3	13025	0
1	0	282.37	10.1811193	662	3	8768	0
1	0	851.41	12.6760763	732	0	407794	0
0	0	675.23	11.3144745	672	11	52316	0
0	0	99.89	10.2120011	662	31	0	0
0	0	318.05	10.0858091	722	4	4698	0
1	0	167.99	10.7789563	712	6	16513	0
1	0	383.1	10.3089527	647	3	4021	0
0	0	390.54	10.6735958	687	1	1069	0
0	0	97.08	10.5966347	692	1	21290	0
0	0	20.53	10.3481734	642	3	14670	0
1	0	188.58	9.79812704	707	0	466	0
0	0	198.89	10.5186732	667	0	6232	0
1	0	328.43	10.6454249	697	3	179	0
1	0	524.77	11.1844214	652	3	3193	0
0	0	72.17	10.7009948	647	6	6076	0
0	0	337.52	12.5281561	672	0	275925	0
0	0	518.39	11.2897819	712	1	1539	0
0	0	100.8	11.2252434	647	3	296	0
0	0	326.97	10.2681307	682	3	1999	0
1	0	237.58	11.0821426	682	9	1367	0
0	0	591.18	12.2737313	692	16	921	0
0	0	49.5	8.98719682	662	2	0	0
0	0	31.96	9.87816975	692	0	362	0
0	0	270.02	10.1811193	657	15	3919	0
0	0	390.54	12.2737313	692	16	921	0
1	0	902.06	12.7656884	657	14	44827	0
0	0	276.15	10.8742665	647	2	20383	0
0	0	495.52	11.3385721	662	3	26710	0
1	0	748.08	11.1418618	652	2	4668	0
0	0	277.37	10.9150885	697	3	38057	0
1	0	106.35	9.39266193	632	0	7587	0
0	0	472.94	11.407565	687	4	11220	0
0	0	349.85	10.1811193	692	2	10565	0
1	0	229.91	11.5898865	692	7	7258	0
0	0	342.12	10.7381343	697	3	14554	0
0	0	564.73	10.9187182	652	3	13614	0
0	0	83.63	11.4616322	657	5	16027	0
0	0	810.05	11.0020998	757	0	53461	0
0	0	254.44	10.7789563	717	1	0	0
1	0	495.79	10.3089527	657	1	5830	0
1	0	240.74	11.1844214	712	4	3943	0
1	0	508.53	11.0020998	662	6	3286	0
1	0	350.17	10.5558127	657	3	7897	0
1	0	254.29	10.4912742	682	11	204	0
0	0	246.33	10.3709881	677	0	0	0
1	0	325.45	10.8197783	697	5	4115	0
0	0	316.61	10.4912742	727	0	596	0
1	0	622.13	10.8197783	647	8	4693	0
0	0	24.99	9.94270827	662	3	1878	0
0	0	81.59	10.770588	647	1	1233	0
0	0	315.12	10.5865844	737	4	4545	0
0	0	160.94	10.7144178	702	6	339	0
0	0	163.18	10.1811193	687	0	40091	0
0	0	688.41	12.3013828	747	5	270800	0
0	0	443.24	10.4177473	657	1	12951	0
0	0	286.73	10.5186732	647	6	276	0
1	0	253.79	10.3089527	662	7	0	0
0	0	35.57	8.9226583	672	4	5168	0
1	0	56.09	11.127263	682	18	2324	0
1	0	232.64	11.05089	672	4	7180	0
1	0	244.76	11.09741	687	5	12123	0
0	0	187.8	10.4341158	657	6	3266	0
0	0	163.17	11.0020998	662	13	16140	0
0	0	65.57	10.5966347	672	0	0	0
0	0	169.2	10.3417425	657	1	2229	0
0	0	406.07	11.2897819	662	1	15636	0
0	0	406.07	10.4912742	662	4	8480	0
0	0	248.08	11.2947695	692	6	18943	0
0	0	16.85	10.1991378	652	6	182	0
1	0	406.07	10.7032445	677	6	17940	0
1	0	471.52	11.09741	662	6	23802	0
0	0	482.82	11.09741	732	2	664	0
0	0	193.13	9.72913417	702	6	0	0
0	0	81.22	10.0858091	652	5	5016	0
1	0	200.32	11.05089	667	5	12508	0
0	0	324.84	11.3385721	722	4	6673	0
0	0	450.96	10.8967393	657	0	18511	0
1	0	793.94	11.8493977	707	8	16298	0
1	0	682.76	11.695247	647	3	5094	0
1	0	203.04	10.5966347	657	8	75	0
0	0	68.22	10.4399809	682	0	1856	0
0	0	815.87	11.3621026	717	8	2718	0
0	0	458.94	11.3009691	702	4	42619	0
1	0	372.44	9.90348755	737	1	20245	0
0	0	98.8	9.47270464	672	0	474	0
1	0	505.34	11.407565	672	14	4162	0
1	0	171.5	11.05089	647	1	2347	0
0	0	592.4	10.8197783	697	0	48792	0
1	0	84.6	10.1250298	652	1	177	0
1	0	438.2	11.1982147	657	13	26066	0
0	0	808.54	12.3883942	682	5	66919	0
1	0	202.57	10.7144178	647	0	10147	0
0	0	77.97	10.2035921	697	2	1364	0
1	0	203.82	10.7144178	692	6	22191	0
0	0	191.36	11.4824663	737	12	40904	0
1	0	526.1	11.0020998	657	2	11096	0
1	0	102.44	9.39266193	642	0	1437	0
0	0	49.72	8.16051825	752	0	506	0
1	0	534.19	11.3144745	682	4	33859	0
0	0	230.45	11.9829291	692	2	127093	0
1	0	171.5	10.4631033	657	7	4473	0
0	0	66.47	9.83734775	662	2	182	0
0	0	343	10.524064	657	2	6370	0
0	0	342.51	10.9150885	682	4	1963	0
0	0	418.99	10.5966347	642	3	4340	0
0	0	436	11.127263	657	2	27163	0
1	0	411.6	11.1562505	657	4	4768	0
0	0	312.01	10.1658518	642	8	6345	0
0	0	276.86	10.9331784	642	2	1697	0
0	0	239.01	11.1562505	677	5	59023	0
1	0	830.84	11.5617156	702	2	1554	0
0	0	95.68	10.5966347	707	1	1676	0
0	0	682.76	11.0821426	657	1	16265	0
0	0	18.28	9.83734775	662	2	182	0
0	0	397.21	10.8395809	642	3	18382	0
1	0	526.1	12.0137008	657	2	198023	0
1	0	208.59	10.3169208	642	1	6083	0
0	0	532.64	11.3144745	657	3	24391	0
1	0	726.67	11.9511804	667	3	210887	0
1	0	329.97	10.8197783	662	0	18579	0
0	0	164.67	10.325482	677	1	397	0
0	0	682.76	11.3504065	647	4	2253	0
0	0	261.87	11.2252434	677	2	14273	0
1	0	360.13	11.306848	657	0	41603	0
0	0	224.36	10.5023241	657	0	11541	0
0	0	447.81	10.8967393	647	3	8079	0
0	0	349.53	10.6689554	692	0	14998	0
0	0	529.3	11.2252434	692	4	821	0
0	0	168.45	9.90348755	657	2	504	0
0	0	81.21	10.7144178	687	6	3092	0
0	0	169.97	10.2035921	657	2	3959	0
0	0	262.71	11.0020998	702	8	0	0
0	0	273.15	10.2035921	652	0	2359	0
1	0	188.48	10.3089527	662	2	18718	0
0	0	84.77	9.83734775	682	4	287	0
1	0	532.63	11.5129255	692	1	71002	0
0	0	195.61	10.5558127	687	5	364	0
0	0	138.31	11.5129255	662	4	41190	0
0	0	414.93	11.3963917	652	11	8016	0
1	0	755.91	12.8320111	652	4	165108	0
0	0	345.78	11.5521462	692	0	22470	0
0	0	300.46	10.4912742	647	4	2066	0
0	0	71.65	10.3889954	657	2	1935	0
0	0	271.68	10.858999	717	2	11023	0
1	0	418.64	10.858999	647	3	13665	0
0	0	81.51	10.1991378	647	6	182	0
0	0	66.11	10.5186732	672	4	42969	0
1	0	57.4	10.2576594	642	2	4138	0
0	0	260.47	11.1562505	642	5	26933	0
0	0	849.38	11.2252434	657	2	0	0
1	0	464.86	11.2252434	662	8	22038	0
0	0	289.14	10.8197783	657	0	11783	0
0	0	650.48	11.2252434	647	2	64851	0
0	0	352.1	10.9457411	657	0	13243	0
1	0	401.2	10.8197783	662	7	1509	0
0	0	394.78	10.4631033	677	4	30402	0
1	0	818.83	12.3238557	712	0	242194	0
0	0	435.58	11.0348897	657	3	13560	0
0	0	451.48	11.2644641	717	3	61057	0
0	0	848.99	11.1844214	687	1	7522	0
1	0	620.7	11.0348897	657	7	28776	0
0	0	197.4	10.3734912	702	0	7152	0
0	0	129.2	10.4341158	647	10	13156	0
0	0	481.4	11.7752897	682	5	966	0
0	0	280.17	11.0429218	677	5	6978	0
0	0	176.05	11.2252434	702	3	3782	0
1	0	333.4	11.1562505	647	3	29314	0
1	0	852.87	11.9576113	712	0	188854	0
0	0	122.11	10.5232573	697	1	22670	0
0	0	52.89	11.3955486	672	4	59672	0
0	0	70.57	10.0212706	682	1	1597	0
0	0	80.05	9.16951838	662	5	0	0
0	0	281.58	10.8395809	687	0	6277	0
0	0	51.4	10.3797217	642	0	0	0
1	0	100.06	9.74402278	667	3	4223	0
0	0	342.66	11.2009507	657	0	449	0
0	0	113.07	10.3859137	702	0	1085	0
1	0	789.6	11.4616322	722	1	148540	0
0	0	206.53	10.9681983	652	6	12094	0
0	0	192.06	11.0821426	712	5	318	0
1	0	197.4	9.79812704	687	3	745	0
0	0	67.92	10.6454249	657	8	5594	0
0	0	185.13	10.4912742	642	6	5004	0
0	0	348.87	10.7789563	642	4	24979	0
0	0	122.26	10.7789563	652	1	4397	0
1	0	409.16	10.858999	677	5	6473	0
0	0	121.56	10.4042628	677	3	9580	0
0	0	119.41	10.1266311	652	3	2728	0
0	0	135.84	11.2797316	657	3	42670	0
0	0	247.84	9.90348755	652	1	9978	0
0	0	516.32	11.695247	677	0	204954	0
1	0	809.78	11.9015835	722	12	247970	0
0	0	269.25	11.3456896	737	1	47593	0
